sample.id	population	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
sample.2775	IBS	-0.00329736	0.0244362	-0.000478358	-0.00205404	-0.000253655	0.00638863	-0.00203308	-0.0112728	-0.00193006	0.00343496	-0.000632473	-0.00557025	-0.00702311	0.00744144	-0.00121946	-0.00715039	0.0062314	0.00390582	0.00234324	0.00722956
sample.2776	IBS	-0.00330716	0.02185	0.000946908	0.00107403	0.00497099	0.00254996	0.00235941	0.00488443	0.000785699	0.00441849	0.00207907	-0.0096348	-0.00685313	0.00100644	-0.00281925	0.00441499	0.000258431	0.0102505	0.000486664	0.00443113
sample.2777	IBS	-0.00232945	0.0233702	0.000204896	0.00030027	0.00460069	-0.00251559	-0.00580655	-0.000312203	-0.00256784	-0.00545144	0.0147357	-0.00459159	0.0110155	0.00173735	0.00459491	-0.00407548	-0.0075778	-0.0132635	-0.00646427	-0.000422441
sample.2778	IBS	-0.00305571	0.0221146	0.000316086	-0.00223747	0.00670525	0.00321287	-0.00473537	-0.00185363	-0.00424045	0.000769363	0.00748055	0.0128138	0.00736426	-0.00432244	0.00255689	-0.00367174	-0.00831278	-0.000938644	-0.00239353	-0.00459713
sample.2779	IBS	-0.00338083	0.0234387	0.000511434	0.000777195	0.00313397	-0.00332421	-0.00594408	0.00227334	-0.00316953	-0.00176794	-0.00205899	-0.0084648	0.000624762	-0.00125863	-0.00400286	0.00550869	0.00875698	0.00071795	-0.000151425	0.00329441
sample.2780	IBS	-0.0028836	0.0231745	0.000976759	-0.00433588	0.00609328	0.00558228	0.00673246	0.00465573	-0.00251096	0.0195097	0.0099116	-0.00559776	-0.00672227	0.00550084	0.00197571	0.00249169	8.94322e-05	0.00021626	0.00604955	-0.00311071
sample.2781	IBS	-0.00226357	0.0228163	-0.000384571	-0.000215025	0.000791289	0.00157213	0.000324797	-0.00545948	0.00036134	-0.00754519	0.0177032	-0.00945798	-0.00184745	0.00144941	0.00230375	0.006138	0.00719057	-0.00698449	-0.00152214	0.0089454
sample.2782	IBS	-0.00344897	0.0229815	0.000302086	6.41133e-05	0.00284017	0.00179441	0.00165718	0.00346316	-0.000862054	0.00987072	-0.00704936	-0.00729988	-0.00128379	0.0050324	0.00363764	0.00623059	0.0033005	-0.000588259	0.00411688	0.00197709
sample.2783	IBS	-0.00340256	0.0239044	3.71017e-05	-0.000561497	-0.00139001	-0.00566785	0.00383999	-0.00771466	0.000332899	0.00409848	-0.00440826	-0.0064172	0.00074045	0.000568221	0.00518852	-0.0146156	-0.009065	-0.0109988	0.00297405	0.00284564
sample.2784	IBS	-0.00280864	0.0239126	0.000975813	0.00394879	-0.00438989	-0.000260898	0.00171627	-0.00454868	0.00113434	0.00065014	-0.0128203	-0.0106756	-0.000542034	-0.0022534	0.0107588	0.00063027	5.93684e-05	0.00533144	-0.000932982	-0.000697972
sample.2785	IBS	-0.00330196	0.0241116	-0.000533241	0.000650988	-0.00499138	0.00216523	0.00511682	0.000904628	0.00440072	0.00311453	0.00257677	-0.0011473	0.000163799	0.000313326	0.00333073	-0.00270803	0.00939508	-0.002444	-0.000485279	-0.00688075
sample.2786	IBS	-0.00274226	0.0212567	0.0019175	0.00306923	0.000152828	-0.00277135	-0.002157	0.00313413	0.00410282	0.0103792	0.00437744	-0.00321233	0.00238945	-0.00543244	-0.00247236	0.00047954	-0.0023776	0.00137568	-0.00311287	-0.00138312
sample.2787	IBS	-0.00307521	0.0237885	0.000917762	0.000724928	-0.000392552	5.1501e-05	0.0029658	-0.00253748	-0.00247614	-0.0039576	-0.00255454	0.002001	-0.000802824	-0.00197793	-0.00342007	-0.00156136	0.00233578	0.00113358	-0.00373075	-0.000962142
sample.2788	IBS	-0.00320086	0.0217152	0.0022634	0.00327445	-0.00454181	-0.0029861	0.00204783	0.0022427	-0.000106363	-0.00335759	-0.00600127	0.00794058	0.00409267	-0.000485125	0.00383776	0.0111579	0.00131652	-0.000256149	-0.00189298	0.00209498
sample.2789	IBS	-0.00125996	0.0219111	0.000705465	-0.00250134	-0.00269019	0.00568116	0.00613808	0.00883663	0.000169908	0.0027363	-0.00983759	-0.00406678	0.00589157	-0.0142104	0.00566588	-0.00499294	0.00505794	0.0033174	-0.00150161	-0.00600775
sample.2790	IBS	-0.00339262	0.0225446	0.000873655	0.00141941	0.0040047	0.00306698	0.00105798	0.000286393	0.00757767	0.00246439	-0.0081537	0.00326402	-0.00905335	0.00538484	0.0037478	-0.00138199	-0.00362956	0.00693539	-0.00329174	0.00113655
sample.2791	IBS	-0.000780292	0.0208809	0.00024208	-0.00796677	-0.00167462	-0.0135372	-0.000336869	-0.0070936	-0.0155675	-0.00746794	-0.00385455	0.00718908	-0.00347033	0.000173685	-0.00191289	-0.00300045	-1.97985e-05	-0.0111862	-0.0168939	-0.00194932
sample.2792	IBS	-0.00278591	0.0232759	-0.000590989	-0.00142769	0.00162213	-0.00471942	-0.00107906	-0.00382533	-0.00577614	-0.00194342	0.00115025	-0.00112189	-0.00243148	0.00341284	-0.00514859	-0.00340681	0.0166438	-0.00781493	0.00737976	-0.00123545
sample.2793	IBS	-0.00325731	0.0234213	0.00114272	0.00148204	0.00473842	0.00244033	0.0036216	0.00415987	0.00656174	0.0146332	0.00534896	0.00644348	-0.0015872	-0.00198014	-0.00275661	-0.00614627	-0.00347624	0.000196483	-0.00350175	-0.0066022
sample.2794	IBS	-0.00213103	0.0195773	0.00306692	0.00260106	-0.00464402	-0.00112281	-0.00160798	0.0031864	-0.0154922	0.00157199	-0.00681741	-0.0145097	0.0142656	-0.0126273	0.000247077	0.00700422	0.00810467	0.00692891	-0.00755279	-0.0184687
sample.2795	IBS	-0.00281062	0.0226712	0.00150832	0.00564692	0.000326059	0.00280663	0.00100346	0.000787328	-0.000241551	0.000750471	-0.0137576	0.00407346	-0.00476705	-0.00531648	-0.000226298	0.00914621	0.00189929	-0.00234776	-0.000838703	-0.00613758
sample.2796	IBS	-0.00310994	0.0235443	-0.000772719	-0.000626158	0.00464814	-0.00836289	-0.0023159	-0.00283451	0.00480112	0.0202626	-0.00520899	0.00292952	-0.0128689	0.00458121	0.0053357	-0.0142409	-0.0100279	-0.00187875	-0.00131405	-0.000398758
sample.2797	IBS	-0.00262698	0.0238509	-0.000342956	0.00385194	-0.00193598	0.00690213	-0.0049443	0.00136611	0.00533937	0.0129812	-0.00600884	-0.00357844	0.011584	-0.00547517	0.0111355	0.00616942	0.00700674	-0.00297387	0.00427448	-0.00238589
sample.2798	IBS	-0.00304096	0.0238686	0.000410732	0.00261942	0.00379236	-0.00202474	0.00462368	-0.00710114	-0.00187772	-0.00423679	0.00929751	0.000414867	-0.00490136	0.00703317	-0.00738483	0.00559137	-0.00813859	0.0093525	-0.001401	-0.00867026
sample.2799	IBS	-0.00294282	0.0241685	-0.000394019	-0.00300754	0.00186662	7.93988e-05	-0.00530273	0.000656173	0.00622789	0.00519538	-0.000234106	-0.0106726	-0.0140184	-0.00278156	-0.0108441	-0.0041098	-0.00797931	0.0128411	0.00686523	0.0142436
sample.2800	IBS	-0.00272108	0.02356	-0.000799597	-0.00166152	6.67058e-05	-0.00301473	-0.00102749	0.00609552	-0.0086425	0.00471116	0.00318686	0.0107561	0.00759105	-0.00310609	-0.00201734	0.00973166	-0.00222361	-0.00146441	-0.00155778	5.52302e-05
sample.2801	IBS	-0.00241655	0.0238139	0.000144373	-3.10816e-05	0.000130105	0.000395152	0.00670625	0.00112258	0.00305641	0.0036998	0.0146974	-0.00697026	-5.9092e-05	-0.00920175	-0.00456934	-0.00823951	0.0031259	-0.00163849	0.0021955	-0.00345012
sample.2802	IBS	-0.00355115	0.0233457	0.000867823	0.00212849	0.00120506	-0.000204939	-4.88419e-05	-0.000579544	0.000349341	-0.0106432	-0.00155003	0.00441133	-0.00515744	0.00976944	-0.00438291	-0.0160724	0.00671869	-0.0102864	0.00186151	0.000898428
sample.2803	IBS	-0.00275004	0.0245094	0.000221035	0.000167788	-0.00143464	-0.00145334	-0.00175188	0.000855382	0.00233018	-0.00233621	-0.00196378	0.00109132	-0.0126	-0.000165308	-0.000549449	-0.00473101	-0.00093685	0.00191486	-0.00317308	-0.000197588
sample.2804	IBS	-0.00267821	0.023334	0.000457392	-0.00393105	-0.000654043	-0.00338208	0.00490673	0.00743813	-0.00294966	-0.000486218	0.00361377	-0.00883957	-0.0100299	-0.00440644	0.00429564	-0.00150444	-5.07351e-05	0.00219135	0.00774675	-0.00530186
sample.2805	IBS	-0.00236695	0.0243101	-0.000676358	-0.00578803	-0.00512199	-0.00256989	0.000514116	-0.00120068	0.00759716	-0.00630165	0.0065466	0.00746483	-0.00560268	0.010892	-0.00062874	-0.00392432	-0.00119607	-0.00426789	0.00383531	0.0170934
sample.2806	IBS	-0.00273638	0.0222195	0.000622408	-0.00193376	0.00272152	-0.00220154	0.000402943	0.00284955	0.00911201	0.00620577	0.00063506	0.000331304	-0.00608524	0.000776924	0.00704237	0.000499098	-0.00610406	-0.008964	0.00120574	-0.00108282
sample.2807	IBS	-0.00258985	0.0242905	-0.0017829	0.00271905	0.00030135	0.000626591	0.0063409	0.000187953	0.00483152	0.0100574	0.00423673	0.0117236	0.00487722	-0.00473632	0.00318938	-0.0129777	-0.00693237	-0.00265186	-0.0013755	0.0020945
sample.2808	IBS	-0.00190274	0.0243944	-0.000292665	-0.000649277	9.84752e-05	0.00797607	-6.11715e-05	-2.46004e-05	-0.0045319	0.00295088	0.00472387	-0.00265332	-0.0110238	0.00621296	-0.000720403	-0.00550201	-0.00406507	0.002363	-0.00462309	-0.00171348
sample.2809	IBS	-0.00332017	0.0220266	0.00277501	-0.0042682	0.00175253	-0.000990169	0.00232176	0.003687	-0.00243784	0.00596523	0.0107875	-0.000475864	0.00959829	0.00431384	-0.00410409	-0.00669227	-0.00193981	0.00706731	-0.00241664	-0.00243585
sample.2810	IBS	-0.00329304	0.0224074	0.000140213	-0.00298616	-0.00381665	-0.00476831	-0.00115261	-0.00149041	-0.00055996	0.00570812	-0.00707844	-0.0048811	-0.000459968	-0.00476795	0.00178987	0.00364683	0.00190715	-0.00539804	-0.00182	0.00238123
sample.2811	IBS	-0.00289447	0.0234409	0.00191143	-0.00621142	0.0113585	0.0016305	0.000407418	0.00965536	-0.00156676	0.00214638	0.00377671	0.010176	-0.00307382	0.00233794	-0.00359773	-0.000926857	-0.000413322	-0.00649564	-0.00295331	-0.00676952
sample.2812	IBS	-0.00253978	0.0222449	0.000661846	0.00102995	-0.007262	0.00386374	0.00331896	0.00726103	-0.006524	-4.97013e-05	-0.00307583	-0.0130183	-0.00372167	0.00189533	-0.00268622	4.91696e-05	0.00232059	-0.00487822	-0.00348444	-0.000708189
sample.2813	IBS	-0.0036104	0.022729	0.0012248	0.00120582	0.00346191	0.00541859	0.00304379	-0.0012185	-0.00796117	-0.00588154	0.0020767	-0.00256226	-0.00333844	0.00458224	-0.00156001	-0.0119772	-0.00309391	-0.00399268	-0.00969188	0.000540443
sample.2814	IBS	-0.00339559	0.0243169	-0.000366717	-0.00190623	-0.00318077	0.00145019	0.00629874	0.000178643	-0.00382131	0.000357924	0.00108476	0.00810851	0.00617599	-0.0072661	-0.00118273	0.0095394	0.00281369	-0.000317269	0.00166953	-0.000187027
sample.2815	IBS	-0.00174257	0.0239503	4.6441e-05	-0.00123054	0.00368459	-0.000510424	0.000774334	-0.00304926	-0.00575311	0.000342751	-0.00116031	-0.00739409	-0.0111764	0.00596915	-0.00289566	0.000687954	-0.00813131	0.0104607	0.0132158	-0.00678112
sample.2816	IBS	-0.00309603	0.0243545	-0.000900549	-0.00134453	-0.00357705	-0.00836385	-0.00363183	-0.00568209	0.00331323	0.00575131	-0.0108754	-0.00183426	-0.0076523	-0.000262918	0.0106067	-0.00348158	-0.000759324	-0.0156305	-0.0108051	0.00211355
sample.2817	IBS	-0.00388425	0.0220208	0.000639054	-0.0069467	-0.0022021	-0.00685705	-0.00159845	0.00261682	-0.00404943	-0.0122042	-0.00295845	-0.0041157	-0.00144055	-0.00526262	-0.00417544	0.000399464	0.000500491	-0.00463797	0.00221895	0.00492687
sample.2818	IBS	-0.00344573	0.023469	0.000448363	0.00895948	0.00125176	-0.00202921	-0.00391108	0.0007756	0.00704138	-0.000359218	0.000749381	-0.0106306	-0.0117966	0.0081666	-0.00244694	-0.00814333	-0.00279531	-0.00751163	0.00603698	0.0108226
sample.2819	IBS	-0.00331049	0.0234915	-0.00156701	-0.00291481	-0.000379343	-0.00171731	0.000165595	-0.00227152	0.000765025	0.00903226	0.00155543	0.00291524	0.00699802	0.00256966	0.0106246	0.0012409	-0.00463309	-0.00245111	-0.00367471	0.00534098
sample.2820	IBS	-0.0032357	0.0218004	0.00108535	-0.0020104	-0.00147952	-0.00106465	-0.00182177	-0.000926109	0.00690402	0.0196714	0.00265771	-0.0163081	-0.00765772	-0.00960277	0.00405923	-0.0121578	-0.0116446	-0.0023811	-0.00209112	-0.00970656
sample.2821	IBS	-0.00193804	0.0250941	-0.00112704	-0.00394371	0.00231531	-0.0021371	0.00298516	-0.00703115	-0.000228903	0.000409562	-0.0134453	0.00411695	0.0186675	0.00384938	-0.00364375	0.00587224	0.00744061	-9.41344e-05	0.00212171	-0.0108716
sample.2822	IBS	-0.00269815	0.0231002	0.000922047	-0.003929	0.00326568	-0.00183025	0.00149942	0.00592967	-0.00462645	0.0062272	-0.0152163	0.00368113	0.0080592	-0.00742676	-0.00664041	0.000320741	-0.00775906	-0.00427444	-0.00727437	0.00399557
sample.2823	IBS	-0.00192338	0.0241151	-0.000373392	-0.00578101	-0.00578893	-0.00578511	0.00408098	0.00105321	0.000636073	0.00989948	0.00404839	0.00674448	-0.00825151	-0.00020182	-0.00506448	-0.00683617	0.00402969	0.00473049	-0.000531827	0.00470136
sample.2824	IBS	-0.00273595	0.022988	0.000532448	-0.00758964	-0.00380925	0.00634683	0.00320929	-0.00498561	-0.00207928	-0.00472557	-0.0018916	0.0118057	0.00681119	0.00168169	0.00833614	0.00222964	-0.00431459	0.000197037	-0.00222504	-0.00482093
sample.2825	IBS	-0.00313849	0.022868	0.000758872	0.00224544	-0.0011452	-0.00289639	0.00206163	0.00930562	-0.00283549	-0.00382185	-0.00735969	0.00096004	0.00144068	-0.000270574	-0.00832579	0.00723343	0.0012781	0.00968258	-0.00545184	0.00223386
sample.2826	IBS	-0.0028038	0.0251858	-0.0010312	0.000493551	-0.00100452	0.000376531	0.00242211	0.000648549	0.00226938	0.00974194	0.00252771	-0.000874512	0.000117933	0.00254403	0.00295948	-0.000307945	0.00322127	-0.00148318	0.00336288	0.00406738
sample.2827	IBS	-0.00373906	0.0240454	6.28022e-05	0.00360198	-0.00174767	-0.00118556	-0.00120883	0.00304334	-0.0104466	-0.00506676	0.00898157	-0.00982302	0.00425625	9.02797e-05	-0.00350736	0.000493295	-0.00157217	-0.00578996	-0.0011605	-0.00249165
sample.2828	IBS	-0.0026839	0.0227917	-0.00075857	-0.00451625	-0.000380103	-0.00286981	0.00432109	-0.00212446	-0.00438038	0.00621291	-0.00498395	0.0038394	0.0101844	0.00396569	-0.000145591	-0.00427407	-0.00920524	-0.00794878	-0.00164054	-0.00816902
sample.2829	IBS	-0.0024549	0.0232983	-0.000952018	-0.00408602	0.00760764	-0.00368608	-0.00566667	0.00116356	-0.00291071	-0.00934529	-0.00556195	-0.00431442	0.0119491	-0.00434278	0.00934946	-0.000138446	0.00459075	-0.00350345	0.00690947	-0.00243017
sample.2830	IBS	-0.00366185	0.0218543	-7.36127e-05	-0.00188086	0.00111497	-0.00104551	-0.00510403	0.00477958	-0.00438503	0.000399063	0.00475926	-0.00521281	0.00204272	0.00320806	-0.00282635	0.00583307	-0.00897505	-0.00549124	-0.00211446	-5.71347e-05
sample.2831	IBS	-0.00229727	0.0232829	-0.00016132	-0.000753412	-0.00387373	8.6375e-05	-0.000929565	-0.00174	-0.00206889	0.00574593	0.00501719	0.00577389	-0.00263176	0.00251007	0.00482813	0.00722312	-0.000911717	0.00167793	0.00397463	-0.00337926
sample.2832	IBS	-0.00258443	0.0228424	0.00123987	0.00625974	0.00448106	-0.00230381	-0.00248584	0.00172426	-0.0116858	0.00201908	0.00323548	-0.00648634	-0.00586429	0.00322352	0.00163622	-0.00507575	-0.00281762	0.0030796	0.00240819	0.00193816
sample.2833	IBS	-0.0028171	0.0232413	0.000707881	-0.00277213	0.000134042	-0.00786819	-0.00681692	0.00285359	-0.00743397	0.00138007	-0.00635992	0.0127863	0.00707296	0.00142137	0.00963037	-0.000687275	0.00233544	0.000206913	0.00486404	-0.00614373
sample.2834	IBS	-0.00348128	0.0242883	5.92049e-05	0.00484993	0.00058314	-0.00112397	-0.00754354	-0.000859743	-0.00071069	0.00643407	0.00888481	-0.0054706	-0.00219853	0.00514249	4.92095e-05	0.00152613	0.00667925	0.00700346	-0.000436554	0.00420616
sample.2835	IBS	-0.00341634	0.0222098	-0.000180536	0.00228673	-0.0030487	-0.00391899	-0.00244663	-0.00334238	-0.00644459	-0.0121694	-0.000105277	0.000298923	-0.00248906	0.00401535	0.00103714	-0.00264054	-0.00916872	0.0105414	0.00137043	0.00770712
sample.2836	IBS	-0.00312919	0.0225968	0.000650495	0.00139005	0.000755683	0.00727504	-0.00544189	0.0130651	-0.00123978	0.011346	-0.0101148	-0.00330705	-0.00760542	0.0109193	-0.00119492	-0.00835902	-0.0167992	0.000947828	0.00340831	0.000372083
sample.2837	IBS	-0.00350461	0.0232652	0.000321645	0.00311286	-0.000788388	-0.00128515	0.00508204	-0.00595194	-0.00171745	-0.00734111	0.00178846	0.004576	0.000719593	0.00220053	0.000462871	-0.00435411	0.00195469	-0.00117771	-0.0047235	-0.000196342
sample.2838	IBS	-0.00305678	0.0250918	0.000453541	0.00363627	0.00188223	0.00505172	-0.000152822	-0.00478134	0.00645298	0.00172351	-0.0031464	-0.00796969	-0.00425616	-0.00616263	-0.0106448	-0.00533671	-0.00104837	0.00540411	-0.00254912	-0.00614477
sample.2839	IBS	-0.00336996	0.0223165	0.00178982	0.000257876	0.00561912	0.00275157	-0.00233154	-0.000980309	0.00281318	-0.00287611	-0.0136534	-0.0107676	-0.0043276	-0.00144477	-0.00154318	-0.0121425	0.00871652	-0.00112971	-0.00500949	-0.00145348
sample.2840	IBS	-0.00251069	0.0224789	-0.000511183	-0.00306157	-0.00162652	0.00217096	-0.00213744	-0.000755026	-0.00361597	0.00884236	0.0153471	0.00418799	-0.00211573	0.00579369	-0.000577211	-0.00286495	0.00160425	-0.000732202	-0.000856349	-0.00211326
sample.2841	IBS	-0.00352615	0.0242542	-0.00077938	-0.00499739	-0.00238948	-0.00124141	0.00269926	0.00208542	0.0084416	-0.00936529	-0.000906883	0.00174819	-0.00047525	-0.000404167	0.0118405	-0.00416833	-0.00163377	-0.000375911	-0.00411404	0.000738871
sample.2842	IBS	-0.00314937	0.0213024	0.00188402	-0.000605373	0.00321368	-0.00191383	-0.0014505	0.00227671	0.00131604	0.000379275	0.00523149	-0.00753722	-0.0126213	0.00843599	-0.00462975	-0.0207313	-0.0178766	-0.00585551	-0.00800139	0.00240487
sample.2843	IBS	-0.00242567	0.0235063	0.000526219	0.000491465	0.00237657	-0.00161238	-0.00101604	0.00233065	-0.0102785	0.000316256	0.000330704	0.000898452	-5.74558e-05	0.00563972	0.00936705	0.00151244	0.0095817	-0.00102466	-0.00471568	-0.00821691
sample.2844	IBS	-0.00258516	0.022904	0.00179587	0.00227977	-0.00588379	-0.00419894	0.00100651	-0.0149974	-0.00865038	0.00308234	-0.00962761	0.00585392	-0.00269731	0.00461198	-0.00705233	-0.000611618	-0.00372109	-0.0141423	0.000379926	0.0045527
sample.2845	IBS	-0.00295231	0.0235722	0.00142512	-0.00128185	0.000601407	-0.00325325	0.000343459	-0.00596606	-0.00751111	-0.00260882	-0.00246137	0.0181662	0.0166229	-0.00598401	-0.00213913	-0.00251742	-0.00175052	-0.00469857	-0.00748184	-0.000336659
sample.2846	IBS	-0.00343557	0.0241554	0.000788932	-0.000819253	-3.21108e-05	-0.00340414	-0.00757431	0.0115094	0.00399411	-0.00974016	-8.64686e-06	-0.00715235	0.00200427	-0.00282928	0.00356218	0.000993734	-0.00186297	-0.00189663	-0.00022674	-0.000100221
sample.2847	IBS	-0.00283173	0.0246047	0.00147266	0.00356599	0.00277016	0.00323036	-0.000169939	0.00181076	-0.00427599	-0.0101242	-0.00484351	0.00473649	0.00420864	-0.00562427	0.00621363	0.00287189	0.00683495	0.00368862	0.000251759	-0.00279413
sample.2848	IBS	-0.00261409	0.0228073	0.00169398	-0.00294981	-7.34645e-05	-0.00676641	-0.000161097	0.00309302	0.00484545	0.00402866	0.00391099	-0.00929289	-0.00563763	-0.00614655	0.00629039	0.000160524	0.0019713	-0.0086513	-0.00445262	-0.00340435
sample.2849	IBS	-0.00262786	0.0239254	-0.000421304	-0.00200056	-0.0055127	-0.0012137	-0.000616533	0.00224696	0.000793928	-0.00688945	0.00956773	0.00888528	-0.00510732	0.00251125	-0.00533738	0.00092265	3.02881e-05	0.00357709	-0.00233088	0.000724237
sample.2850	IBS	-0.00315461	0.0211037	0.00100162	0.00278404	-0.00107569	0.00599861	0.00180454	0.00618009	0.0140324	0.00482807	0.00604724	-0.0101611	0.00512252	-0.00492581	-0.00189062	0.00273407	-0.00115009	-0.00138172	-0.00252649	-0.00164344
sample.2851	IBS	-0.00311578	0.023442	0.000901736	-0.00510885	-0.00315838	-0.000234609	0.005219	-0.00898969	0.00265541	0.00685886	-0.00502293	-0.00378646	-0.00282974	0.000367597	0.00400269	0.00445694	0.00385969	-0.00131917	-0.00910225	0.00135231
sample.2852	IBS	-0.00215188	0.0226339	0.000733171	0.00236884	-0.00490259	-0.00986964	-0.00613576	0.00426572	-0.0206618	-0.00174652	0.00723769	0.0244403	-0.00302006	0.00157121	-0.0027531	0.001727	-0.00727641	-0.000176632	0.00400338	-0.00340066
sample.2853	IBS	-0.00308677	0.0227874	-0.000183979	-0.000118327	0.00188566	-0.00217931	5.91298e-05	-0.000250432	0.000787359	-0.00134874	-0.00524359	-0.00570402	-0.00123953	0.00643779	-0.00138265	0.00153618	0.00109252	-0.00945899	-0.00404275	0.00136418
sample.2854	IBS	-0.00263569	0.0238392	0.00098061	-5.59332e-06	-0.0019658	0.00762105	-0.00233671	0.00135962	-0.00388815	0.00375802	-0.00554795	0.00446972	0.00671842	0.00232231	0.00541868	0.00110261	0.000451811	-0.00435209	-0.0036655	-0.00147089
sample.2855	IBS	-0.000952278	0.0224087	0.00109903	-0.000940116	0.00193619	0.00867813	-0.0113067	0.00258408	0.0036389	-0.00881179	0.0054987	-0.000967775	0.00319183	0.00988053	0.00406786	-0.0130636	0.00397107	-0.00340039	0.00287984	0.00189227
sample.2856	IBS	-0.00339949	0.0233116	0.000277133	-0.00142379	-0.00386258	0.000826615	-0.00395862	0.00550353	0.00521087	-0.00146757	-0.00358217	0.00513884	0.00198636	-6.12244e-05	-0.00274257	-0.000229293	-0.00597947	-0.00861346	-0.0101144	-0.00385686
sample.2857	IBS	-0.00221455	0.0232183	0.000710215	-0.000791867	0.00516684	-0.000698521	-0.00247873	-0.0101871	0.00396519	-0.00726573	-0.00805412	0.0142243	0.00399069	0.00270765	-0.000928308	-0.00341071	0.00404403	-0.00160682	0.000346191	-0.0104447
sample.2858	IBS	-0.00314893	0.0219038	0.00207024	-0.00197879	0.00516774	-0.00134949	0.00240867	-0.00527515	-0.00450639	-0.00124722	-0.000362987	-0.00391968	0.0278523	-0.0112719	-0.00436174	0.0190867	0.006803	0.00899669	-0.0092859	-0.0110087
sample.2859	IBS	-0.00291455	0.0229453	0.000666206	-0.00659022	-0.00591264	0.000921761	-0.00460698	-0.00723281	-0.00325922	0.00135817	0.0181102	0.00666238	-0.00757392	-0.00232864	-0.00357552	-0.0177311	0.00595688	-0.00217808	0.000210512	-0.00226747
